Expected total responses,1049
Success count,1049
Error count,0
Unverified response count,0
See download status column for download errors
Response ID,Timestamp,Download Status,ជម្រើសរាជធានី ឬខេត្ត,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកណ្តាល,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកែប,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកោះកុង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តក្រចេះ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ចាម,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ឆ្នាំង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ធំ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពង់ស្ពឺ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តកំពត,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តតាកែវ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តត្បូងឃ្មុំ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តបន្ទាយមានជ័យ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តប៉ៃលិន,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តបាត់ដំបង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តពោធិ៍សាត់,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រៃវែង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រះវិហារ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តព្រះសីហនុ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល រាជធានីភ្នំពេញ,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តមណ្ឌលគិរី,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តរតនគិរី,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តសៀមរាប,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តស្ទឹងត្រែង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តស្វាយរៀង,ជម្រើសឈ្មោះមូលដ្ខានសុខាភិបាល ខេត្តឧត្ដរមានជ័យ,រយៈទទឹង និងរយៈបណ្តោយ​ (Latitude and longitude),តំណភ្ជាប់ផែនទី (Map Link),រូបភាពមូលដ្ខានសុខាភិបាល,ជម្រើសពីបញ្ជីឈ្មោះមូលដ្ខានសុខាភិបាល ឬបញ្ជូលថ្មី,ប្រភេទសេវា,ឈ្មោះមូលដ្ឋានសុខាភិបាលជាអក្សរខ្មែរ,ឈ្មោះមូលដ្ឋានសុខាភិបាលជាអក្សរឡាតាំង,លេខលិខិតអនុញ្ញាត,កាលបរិច្ឆេទអនុញ្ញាត,កាលបរិច្ឆេទផុតសុពលភាពនៃលិខិតអនុញ្ញាត,ចំនួនបុគ្គលិក&ពេទ្យ
68117b002ab65c0012022bde,30 Apr 2025 08:21:04 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរព្យាបាលមាត់-ធ្មេញ ពីរ៉ាមីត (Pyramid - 627),,,,"13.324861,103.994528",https://maps.app.goo.gl/Q3XSfPe1dAc5Amyp9?g_st=com.google.maps.preview.copy,image.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,222,06 Oct 2022,02 Oct 2026,12
68117cb52ab65c0012022c80,30 Apr 2025 08:28:21 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល វិហារសួគ៌ (Vihear Suor - 846),,,,,,,,,,,,,,,,,,,,,,,,,"(11.6695070, 105.0673239)",https://maps.app.goo.gl/dWznpJRgJaD3UDXq8?g_st=com.google.maps.preview.copy,80114d1b26932340c5cc0c3f3c341fc7.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,227/24,23 Dec 2024,30 Nov 2028,11
68117e3efac943001222c455,30 Apr 2025 08:34:54 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរពហុព្យាបាល ថ្នល់ទទឹង (Thnal Toteung - 84),,,,,,,,,,,,,,,,,,,,,,,,,"11.499548747533721, 104.67532442049004",https://maps.app.goo.gl/hSwfpbo3Dq63cBQu5,photo_2025-04-29_22-05-05.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០០១/២២អបស.មព,24 Jan 2022,23 Jan 2026,8
68117e5e2ab65c0012022d1c,30 Apr 2025 08:35:26 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល ព្រែកឃ្លោក (Prek Klok - 1110),,,,,,,,,,,,,,,,,,,,,,,,,"11.323230079183604, 105.0606354991769",https://maps.app.goo.gl/FdjUmiE7Y3FLdo7r9,TC_00005.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៥២/២១ អបស.មព,14 Sep 2021,22 Sep 2025,17
68117f6c2ab65c0012022d82,30 Apr 2025 08:39:56 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរពិសោធន៍វេជ្ជសាស្ត ខេមា (Khema - 1157),,,,"13.318979,103.850046",https://maps.app.goo.gl/JPgeJX1YqUEejCtk9,IMG_20250429_190608_862.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,001/22 អបស.មព,10 Jan 2022,14 Jan 2026,8
68117fac2ab65c0012022db4,30 Apr 2025 08:41:00 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល ម៉េង សុវណ្ណ (Meng Sovann - 1744),,,,,,,,,,,,,,,,,,,,,,,,,"(11.4292523, 104.8129710)",https://maps.app.goo.gl/SD5SCwqYeBowNkz4A?g_st=ic,3fe26bbc769c988b2efbe03d19150ece.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,021/23,28 Feb 2023,26 Feb 2027,10
6811830d2ab65c0012023216,30 Apr 2025 08:55:25 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល វិសិទ្ធ II (Viseth II - 1591),,,,,,,,,,,,,,,,,,,,,,,,,"11.321665,105.061293",https://maps.app.goo.gl/421j3F1KvKdjHZ9z8,Screenshot_2025-04-29-11-50-32-86_3d9111e2d3171bf4882369f490c087b4.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៨៧/២២ អបស/មព,12 Sep 2022,15 Sep 2026,5
681183482ab65c001202322c,30 Apr 2025 08:56:24 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល ឃាង រ៉ូហ្សា (Khang Rosa - 850),,,,,,,,,,,,,,,,,,,,,,,,,"(11.7559985, 105.0184597)",https://maps.app.goo.gl/aYBNUrhXDUyUMeLk8?g_st=it,IMG_3761.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៨០/២៤ អបស.មព,30 May 2024,27 May 2028,10
6811835f2ab65c0012023262,30 Apr 2025 08:56:47 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរព្យាបាលមាត់-ធ្មេញ ជា លាងហេង II (Chea Lang Heng II - 1034),,,,"13.365177567140934, 103.86281249531109",https://maps.app.goo.gl/93qd5tnZMqDDamUo8,Building02.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៣៤/២១/​ អបស.មព,09 Feb 2021,16 Feb 2025,17
68118437fac943001222cb0f,30 Apr 2025 09:00:23 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល មិត្តភាពវត្តស្លែង (Wat Sleng Friendship - 300),,,,,,,9*16,https://maps.app.goo.gl/qdh7ARih1kNUqemF6,photo_2025-04-30_09-00-09.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៦៦/២៣,27 Mar 2023,03 Apr 2027,13
68118466fac943001222cb3a,30 Apr 2025 09:01:10 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ស៊ី អិល ស៊ី (CLC - 961),,,,"13.4432615,103.7280829",https://maps.app.goo.gl/TiPqen2XBvQ4aKW77?g_st=it,CLC Clinic.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,035/25 អបស.មព,12 Feb 2025,31 Dec 2028,15
6811846c2ab65c0012023456,30 Apr 2025 09:01:16 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរព្យាបាលមាត់-ធ្មេញ ជា លាងហេង (Chea Lang Heng - 628),,,,"13.346061886175361, 103.84774029531087",https://maps.app.goo.gl/wWznFQmqDmUJQg36A,Building01.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៨២/២១ អបស.មព,11 Nov 2021,20 Nov 2025,17
681184b6fac943001222cc16,30 Apr 2025 09:02:30 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សំរឹទ្ធ ម៉ូនីកា (Samrith Monica - 1471),,,,,,,"11.538683546624723, 104.96133342036693",https://maps.app.goo.gl/rTC4XD9BfMjMCbjJ7,photo_2025-03-25_17-17-04.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១២៦ អបស/ឪអបស,06 Jul 2022,14 Jul 2026,12
681184f6fac943001222cd70,30 Apr 2025 09:03:34 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល សុខាទំនប់ថ្មី (Sokha Tumnup Thom - 299),,,,,,,11.525508.104.891388,"ផ្លូវទំនប់ថ្មី (៣៧១), Phnom Penh",FB_IMG_1745978258883.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,265/23អបស/មព,18 Aug 2023,30 Mar 2027,18
6811855c2ab65c00120237e3,30 Apr 2025 09:05:16 AM,Success (with Downloaded Attachment),កណ្ដាល,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/place/SAKAL+Polyclinic+And+Maternity/@11.4754466,104.9378609,17z/data=!3m1!4b1!4m6!3m5!1s0x310959c74672383f:0x9ec93ccbcad665eb!8m2!3d11.4754414!4d104.9404358!16s%2Fg%2F11lq6z6lhn?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",https://maps.app.goo.gl/39cHZHVHjKL6CrxH6,photo_2025-04-29_10-30-49 SAKAL.jpg,បញ្ចូលឈ្មោះមូលដ្ខានសុខាភិបាល ដែលគ្មានក្នុងបញ្ជី,មន្ទីរសម្រាកព្យាបាល,មន្ទីរសម្រាកព្យាបាល សាកល,SAKAL  CLINIC,០៦២/២៥,11 Apr 2025,15 Apr 2029,10
681185dcfac943001222cf1f,30 Apr 2025 09:07:24 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរពេទ្យឯកជន កម្ពុជា.គុយវែត (Cambodia-Kuwait - 774),,,,,,,,,,,,,,,,,,,,,,,,,https://maps.app.goo.gl/7RAvBwTviE6CNgfk9,https://maps.app.goo.gl/7RAvBwTviE6CNgfk9,IMG_20250430_090408_306.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៥៦/២០ អបស.មព,22 Jul 2020,20 Jul 2024,58
6811878a2ab65c001202397d,30 Apr 2025 09:14:34 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ជាឡេងអង្គរជុំ (Cha Leng Angkor Chum - 346),,,,"13.6835819, 103.6538785",https://maps.app.goo.gl/aTLgCfpGfjjo2sRt7?g_st=it,A.Chom.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,235/23 អបស.មព,14 Aug 2023,15 Aug 2027,12
681188282ab65c0012023a0c,30 Apr 2025 09:17:12 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរពហុព្យាបាល វិចិត្រា (Vichitra - 1270),,,,,,,,,,,,,,,,,,,,,,,,,"(11.6584444, 105.1292631)",https://maps.app.goo.gl/C24UsFfo1FfSHMpL8?g_st=com.google.maps.preview.copy,IMG_8437.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,074/22 អបស/មព,28 Apr 2022,02 May 2026,36
68118968fac943001222d2ca,30 Apr 2025 09:22:32 AM,Success (with Downloaded Attachment),ព្រះសីហនុ,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ដឺហ្សាមី (De Zami - 481),,,,,,,,12m x 25m 6ជាន់,https://maps.app.goo.gl/rfyAg89oP5kV4wzUA,image.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,២១២/២៣ អបស.មព,07 Aug 2023,15 Aug 2027,24
68118a672ab65c0012023ddc,30 Apr 2025 09:26:47 AM,Success (with Downloaded Attachment),កំពង់ស្ពឺ,,,,,,,,មន្ទីរសម្រាកព្យាបាល ត្រពាំងក្រឡឹង (Trapeang Krolung - 1652),,,,,,,,,,,,,,,,,,"11.3910188, 104.3804900",https://goo.gl/maps/bnCYUuBQDo6YKhcCA,Messenger_creation_81D383D2-0FA2-4361-B41B-69785E2F46D6.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,២៥៧/២២ អបស/មព,01 Nov 2022,07 Nov 2026,8
68118b042ab65c0012023ed3,30 Apr 2025 09:29:24 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល សំអាតដាលី (Sameat Daly - 1587),,,,,,,,,,,,,,,,,,,,,,,,,"15,11",https://maps.app.goo.gl/mARnESqg4aFontEr5?g_st=it,IMG_4361.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,143/22 អបស/មព,08 Sep 2022,15 Sep 2026,8
68118c5dfac943001222d785,30 Apr 2025 09:35:09 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល គង់ រិទ្ធី (Kong Rithy - 343),,,,"13.360992,103.861138",https://maps.app.goo.gl/2j9Ew9s11NvrB3Ro9?g_st=it,image.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០០៦/២៣,05 Jan 2023,06 Jan 2027,5
68118c7f2ab65c0012023ffd,30 Apr 2025 09:35:43 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ឯករាជ្យ (Independence - 231),,,,,,,"(11.5321229, 104.8665713)",https://maps.app.goo.gl/PMF4Bqk1yi7BLLML9?g_st=com.google.maps.preview.copy,0D8BAD19-4466-4151-8012-31150053707E.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,០៧៧/២៣​ អបស/មព,07 Apr 2023,17 Apr 2027,28
68118ce3fac943001222d7aa,30 Apr 2025 09:37:23 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល មេគង្គភ្នំពេញ (Mekong Phnom Penh - 95),,,,,,,#198 St.310+63 / BKK PHNOM PENH,#198 St.310+63 / BKK PHNOM PENH,photo_2024-12-25_15-48-04.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,034/24,21 Feb 2024,08 Feb 2028,10
68118d47fac943001222d82f,30 Apr 2025 09:39:03 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរពហុព្យាបាល សុខៈ (Sokha - 85),,,,,,,,,,,,,,,,,,,,,,,,,"11.4741590, 104.9491555",https://maps.app.goo.gl/RA9wDuAEeEWaksk49?g_st=it,Messenger_creation_DA870883-BF05-4A67-AFEF-ABCBD2D5CDA2.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,279/20,14 Dec 2020,13 Dec 2024,17
68118ea7fac943001222dc1e,30 Apr 2025 09:44:55 AM,Success (with Downloaded Attachment),ព្រះសីហនុ,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កងកេង (Kong Keng - 480),,,,,,,,"10.600903,103.624661",JJ2F+9V4 Preah Sihanouk,Messenger_creation_4231D1C1-9A24-45C5-ACB2-5B7E022E256B.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,៤៧/១៨ អបស/មព,16 Dec 2024,15 Dec 2028,20
68118f08fac943001222dce9,30 Apr 2025 09:46:32 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កបផាសុក (Kapphasuk - 341),,,,"(13.5953789, 103.4167293)",https://maps.app.goo.gl/UBTHoMHuaRYUKDwg8?g_st=com.google.maps.preview.copy,photo_2025-04-30_09-46-07.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,២៣១/២៤ អបស,30 Dec 2024,17 Sep 2028,09
68118f142ab65c0012024650,30 Apr 2025 09:46:44 AM,Success (with Downloaded Attachment),ស្ទឹងត្រែង,,,,,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ធនិនស័ក្តិ (Thanin Sak - 2094),,,"13.5297921, 105.9712982",https://maps.app.goo.gl/4N8g8HoZcsqRBEVC7,photo_2025-04-30_09-46-17.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,106/24,26 Jul 2024,04 Jul 2028,8
6811900b2ab65c00120248a3,30 Apr 2025 09:50:51 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល កុមារខ្មែរឃីដ (Khmer Kid - 958),,,,,,,https://maps.app.goo.gl/zswWT7xX12beXVCZ8?g_st=it,https://maps.app.goo.gl/zswWT7xX12beXVCZ8?g_st=it,photo_2025-04-30_09-46-32.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,២៩០/២០ អបស.មព,31 Dec 2021,10 Jan 2025,12
6811902bfac943001222df52,30 Apr 2025 09:51:23 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរសម្ភព ណូប៊ែល (Nobel - 559),,,,,,,"11.548376455310317, 104.9047964907903",https://maps.app.goo.gl/y7beSQdi8KiTA6Be7,photo_2025-03-28_11-22-33.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៩៨/២៣ អបស.មព,26 Jul 2023,31 Jul 2027,15
681191942ab65c0012024a44,30 Apr 2025 09:57:24 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល ស្អាងព្រែកតូច (Steang Prek Touch - 380),,,,,,,,,,,,,,,,,,,,,,,,,"(11.3657635, 105.0046970)",https://maps.app.goo.gl/q8xk3Q5CGX85LQ5y5?g_st=com.google.maps.preview.copy,IMG_5181.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,153/23 អបស/មព,19 Jun 2023,31 May 2027,9
681191b5fac943001222e116,30 Apr 2025 09:57:57 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,មន្ទីរព្យាបាលមាត់-ធ្មេញ ពីរ៉ាមីត អង្គរ (Pyramid Angkor - 1123),,,,"13.35897° N, 103.85021° E",https://maps.app.goo.gl/7acL8hkJDKFdGGXFA?g_st=com.google.maps.preview.copy,IMG_7958.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៧៥/២១ អបស/មព,05 Nov 2021,20 Nov 2025,12
681194842ab65c0012025440,30 Apr 2025 10:09:56 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល អមរៈ (Amara - 1342),,,,,,,,,,,,,,,,,,,,,,,,,"11.4689145, 105.0217361",https://maps.app.goo.gl/H6oUihP6FbsRszK59?g_st=com.google.maps.preview.copy,IMG_5643.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,0៩៨/២២ អបស/មព,14 Jun 2022,08 Jun 2026,11
6811948f2ab65c001202546b,30 Apr 2025 10:10:07 AM,Success (with Downloaded Attachment),តាកែវ,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល រិទ្ធីយ៉ា (Rithiya - 550),,,,,,,,,,,,,,,,"10.9885102, 104.7698998","XQQ9+JRW, 22, Krong Doun Kaev",387E89BF-B170-4E6D-982F-413364B57FCE.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៤៥/២១ អបស/មព,27 Aug 2021,06 Sep 2025,19
6811949bfac943001222ecd0,30 Apr 2025 10:10:19 AM,Success (with Downloaded Attachment),សៀមរាប,,,,,,,,,,,,,,,,,,,,,,,,,,https://maps.app.goo.gl/eo94x4QroMv8M3Fx7?g_st=com.google.maps.preview.copy,https://maps.app.goo.gl/eo94x4QroMv8M3Fx7?g_st=com.google.maps.preview.copy,image.jpg,បញ្ចូលឈ្មោះមូលដ្ខានសុខាភិបាល ដែលគ្មានក្នុងបញ្ជី,មន្ទីរសម្រាកព្យាបាល,មន្ទីរសម្រាកព្យាបាលសៀមរាបមេឌីឃែរ,Siemreap medicare clinic,១៨៦/២១ អបស/មព,03 Dec 2021,12 Dec 2025,20
68119519fac943001222ed9a,30 Apr 2025 10:12:25 AM,Success (with Downloaded Attachment),ប៉ៃលិន,,,,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ខេមរៈ (Khemara - 503),,,,,,,,,,,,,"12.852165540851008, 102.60937304511911",https://maps.app.goo.gl/RefSYGv37dF38t8m6,photo_2025-04-30_08-43-58.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៨៩/២៤  អបស/មព ​លេខបញ្ជីរ​ ១៩៨/២៤,04 Dec 2024,07 Nov 2028,11
681195a9fac943001222ef9a,30 Apr 2025 10:14:49 AM,Success (with Downloaded Attachment),ភ្នំពេញ,,,,,,,,,,,,,,,,,,,មន្ទីរពហុព្យាបាល ម៉ាលីសបុត្រ (Malis Botra - 57),,,,,,,16x40,https://maps.app.goo.gl/6Yt3NyHhdFGYiZZL9?g_st=com.google.maps.preview.copy,IMG_8917.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,២០៤/២០អបស/មព,08 Sep 2020,08 Sep 2024,48
68119612fac943001222efdc,30 Apr 2025 10:16:34 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល ស្អាងព្រែកអំបិល (Steang Prek Ambel - 1153),,,,,,,,,,,,,,,,,,,,,,,,,"(11.2489703, 105.0262274)",https://maps.app.goo.gl/BwLWz2bQFaPN9EWW9?g_st=com.google.maps.preview.copy,IMG_0538.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,202/21 អបស/មព,14 Dec 2021,15 Dec 2025,8
68119731fac943001222f0ed,30 Apr 2025 10:21:21 AM,Success (with Downloaded Attachment),តាកែវ,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ជីឡា (Jila - 1741),,,,,,,,,,,,,,,,"10.9564476215785, 104.77670663899724",https://maps.app.goo.gl/ANCkdakGa1Dfpbmn9,Chila clinic.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,035/23អបស.មព,16 Feb 2023,19 Feb 2027,17
6811986afac943001222f1eb,30 Apr 2025 10:26:34 AM,Success (with Downloaded Attachment),តាកែវ,,,,,,,,,,មន្ទីរសម្រាកព្យាបាល ទេពី (Tevy - 1910),,,,,,,,,,,,,,,,"11.1489042, 104.7760796",https://maps.app.goo.gl/KcPbrXQ9KvuQso258?g_st=ac,image.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៣៧/២៣ អបស/មព,07 Jun 2023,23 May 2027,12
681199362ab65c0012025b5f,30 Apr 2025 10:29:58 AM,Success (with Downloaded Attachment),តាកែវ,,,,,,,,,,មន្ទីរពហុព្យាបាល អ័រគីដេត្រាំខ្នា (Orchid Tramkna - 986),,,,,,,,,,,,,,,,"11.28795° N, 104.70774° E","https://maps.apple.com/?ll=11.287952,104.707737&q=%E1%9E%98%E1%9E%93%E1%9F%92%E1%9E%91%E1%9E%B8%E1%9E%9A%E1%9E%96%E1%9E%A0%E1%9E%BB%E1%9E%96%E1%9F%92%E1%9E%99%E1%9E%B6%E1%9E%94%E1%9E%B6%E1%9E%9B%E1%9E%93%E1%9E%B7%E1%9E%84%E1%9E%9F%E1%9E%98%E1%9F%92%E1%9E%97%E1%9E%96%20%E1%9E%A2%E1%9F%90%E1%9E%9A%E1%9E%82%E1%9E%B8%E1%9E%8A%E1%9F%81%E1%9E%8F%E1%9F%92%E1%9E%9A%E1%9E%B6%E1%9F%86%E1%9E%81%E1%9F%92%E1%9E%93%E1%9E%B6%E1%9E%9A&t=m",IMG_0881.jpeg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,005/21អបស.មព,04 Jan 2021,10 Jan 2025,11
68119960fac943001222f487,30 Apr 2025 10:30:40 AM,Success (with Downloaded Attachment),កណ្ដាល,មន្ទីរសម្រាកព្យាបាល សៀមរាបកន្ទួត (Siem Reap Kontout - 853),,,,,,,,,,,,,,,,,,,,,,,,,22អ្នកស្រី8ប្រុស14,https://maps.app.goo.gl/EdJFMYA3L5hh96LW9,photo_2024-03-05_20-01-06.jpg,ជ្រើសរើសមូលដ្ខានសុខាភិបាល ពីបញ្ជី,,,,១៧១/២៤ អបស/មព,16 Sep 2024,09 Aug 2028,22
